D s LL
0.01 0 -7.5460160917764
0.02 0 -7.5460160917764
0.05 0 -7.5460160917764
0.01 0.01 -7.5460160917764
0.02 0.01 -7.5460160917764
0.05 0.01 -7.5460160917764
0.01 0.02 -7.5460160917764
0.02 0.02 -7.5460160917764
0.05 0.02 -7.5460160917764
0.01 0.03 -7.5460160917764
0.02 0.03 -7.5460160917764
0.05 0.03 -7.5460160917764
0.01 0.04 -7.5460160917764
0.02 0.04 -7.5460160917764
0.05 0.04 -7.5460160917764
0.01 0.05 -7.5460160917764
0.02 0.05 -7.5460160917764
0.05 0.05 -7.5460160917764
0.01 0.06 -7.5460160917764
0.02 0.06 -7.5460160917764
0.05 0.06 -7.5460160917764
0.01 0.07 -7.5460160917764
0.02 0.07 -7.5460160917764
0.05 0.07 -7.5460160917764
0.01 0.08 -7.5460160917764
0.02 0.08 -7.5460160917764
0.05 0.08 -7.5460160917764
0.01 0.09 -7.5460160917764
0.02 0.09 -7.5460160917764
0.05 0.09 -7.5460160917764
0.01 0.1 -7.5460160917764
0.02 0.1 -7.5460160917764
0.05 0.1 -7.5460160917764
